id;nome;area;esfera;uf;grupo_uc;ano;tipo;agua_solo;carbono_solo;declividade;d_hidrovias;d_mineracao;d_municipios;d_rodovias;elevacao;nitrogenio;precipitacao;temperatura;desmatamento;biomass_Mgha;desm_evit;carb_evit
26801;Marait�;53038,0644;NA;AM;NA;1998;ti;16,81042008684496;534,596222112208;0,1155365048126804;17,074085676130444;126,16763955575448;770,346932995957104;487,605820078908664;61,87170553011168;372,248704572764;246,816755412537;26,0657064963761;0;6,50241009674072e+04;4;5,49602813720703e+04
26901;Maraiwatsede;165241,2291;NA;MT;NA;1993;ti;30,61883845406505;292,603560088617;0,6491619219573644;121,196543867288796;285,43854791432739;439,993937349512521;16,106389393328655;338,56128187604281;166,362706064695;140,500648791973;26,0235374273076;110;2,33825399876833e+04;61;1,39838051420450e+05
27001;Marajai;1196,3486;NA;AM;NA;1991;ti;39,94840774536133;432,391625976563;0,5789912730455399;1,358009588718414;324,41687011718750;533,233166503906205;406,333679199218693;51,05285720825195;296,052679443359;238,500079345703;26,7031490325928;0;7,43826599121094e+02;0;0,00000000000000e+00
27401;Lago do Marinheiro;3586,2907;NA;AM;NA;1997;ti;26,55914611816407;380,365639648437;0,2824610161781311;36,546304779052733;52,18781967163086;56,423436126708985;16,504712028503420;30,31451835632324;250,797312622070;181,301954956055;26,8845005798340;0;3,95737224578857e+03;2;3,07323394775391e+04
27701;Massaco;421895,0769;NA;RO;NA;1996;ti;54,69840260052738;286,273184775851;0,4913221665402999;46,282970184471843;78,29561567010629;190,500355380474787;41,499420485718439;189,45454065509512;215,429369082940;129,835050430844;25,2202079486164;0;5,52810889634609e+05;384;4,41989516978264e+06
28101;Matintin;21760,7012;NA;AM;NA;1998;ti;12,41084969424187;592,702611070998;0,2720584504980039;5,312150655908788;153,19662361956657;811,500465880049092;457,066506730749268;87,49039619526964;530,730703150972;273,415145224713;25,9665876043604;0;3,89181669235229e+04;4;9,77733306884766e+04
28201;Mawetek;115492,8780;NA;AM;NA;1995;ti;10,83141592457578;465,956729302039;0,3330375040177959;15,985710310144023;272,69736339329006;480,468732420381116;178,011668558720942;182,33780884909464;275,561632463148;206,529134523618;25,5115236935916;0;3,30833995826721e+05;95;2,79079657897949e+06
28501;M�dio Rio Negro I;1776138,9968;NA;AM;NA;1993;ti;21,01837764838732;486,659069802033;0,2550851176491415;56,717868681819120;75,67442869206754;918,711440323334386;196,312383782919795;97,96466401941279;410,741076849602;249,005565877085;25,8605323170129;1;3,71495885760498e+06;643;1,42519772117615e+07
28601;M�dio Rio Negro II;316194,9890;NA;AM;NA;1993;ti;31,80540608507159;378,766037006792;0,2063113146487268;16,324691909692447;74,14210397956624;756,607244615810600;92,402054521163606;85,03724663224105;275,047941770590;196,719659340031;26,3291355799289;0;7,32660007095337e+05;206;4,85160946197510e+06
28701;Menkragnoti;4914254,8206;NA;PA,MT;NA;1991;ti;41,12986586436900;342,865900656620;0,6636794040057111;291,604850706886225;117,69731066506245;506,986793622984521;136,411733759383281;316,30026990539744;274,374525872463;169,857184728305;25,6295907444193;18;6,96674725947952e+06;1260;1,84127537742615e+07
28801;Menk�;47094,8647;NA;MT;NA;1987;ti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
28901;Meria;585,4932;NA;AM;NA;1993;ti;49,00218582153320;442,312339782715;0,3935151472687721;2,857575505971909;323,73658752441406;536,929962158203125;406,996009826660156;64,83410835266113;309,159393310547;239,375205993652;26,6939249038696;0;8,08931762695313e+02;0;0,00000000000000e+00
29101;Miguel/Josefa;1628,8091;NA;AM;NA;1997;ti;28,64485041300455;369,820622762044;0,3715064252416293;6,997956275939941;19,73609924316406;114,252986907958984;28,712617238362629;20,64304558436076;262,813835144043;185,095764160156;27,0694503784180;0;4,92504673004150e+02;0;0,00000000000000e+00
29201;Miratu;13198,7880;NA;AM;NA;1991;ti;33,11042739450932;470,924163103104;0,2749112344863534;16,079858578741550;275,77241706848145;573,167035102844238;451,394720315933228;73,58542767167091;335,751279592514;260,340595006943;26,6075443625450;0;2,91110937309265e+04;11;2,69214462280273e+05
29701;Moskow;14212,9983;NA;RR;NA;1997;ti;103,02206036623788;289,075362934786;0,2154494328698253;47,829608244054455;44,68743565503289;56,024488056407257;4,212750482646858;124,00459182963652;196,956824695363;138,982251784381;27,3696137456333;1;1,14981440863609e+04;11;1,11945746040344e+05
29801;Munduruku;2381795,7765;NA;PA;NA;1993;ti;29,22322715651334;347,401278767113;0,7111482373856892;45,158058530925281;111,08533835779332;548,163153924135827;118,759353619143724;218,16803209291825;269,293242591537;186,497972526100;26,0785955122748;20;5,62966239140129e+06;1413;3,35515307923317e+07
30001;Muriru;5555,9436;NA;RR;NA;1997;ti;86,79980325698853;288,372667312622;0,2013307130740335;54,257091999053955;27,63723834355672;60,366219361623131;13,799760560194651;112,71105416615804;199,594582557678;141,866611798604;27,4553391138713;0;3,47289275264740e+03;0;0,00000000000000e+00
30101;Murutinga/Tracaja;13286,0000;NA;AM;NA;1997;ti;26,55422681691695;383,839973294005;0,1949474242876987;18,677550272065769;35,21860710455447;83,850575972576536;11,815463474818641;31,43266956173644;265,036937791474;191,049920841139;26,9968954592335;7;4,52730544662476e+03;6;5,40543245315552e+04
30201;Nambikwara;1011961,4852;NA;MT;NA;1987;ti;17,90469166210720;260,020854404994;0,4977733136287757;94,153861999511719;84,06370707920620;336,297666277204257;7,560433013098581;592,79296875000000;189,511296953474;163,067599705287;23,3930031912667;0;2,05913587188721e+03;0;0,00000000000000e+00
30401;Natal/Felicidade;313,3411;NA;AM;NA;1991;ti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
30501;Nhamund�/Mapuera;1049520,0002;NA;AM,PA;NA;1989;ti;52,04790112374224;327,247177983776;0,8179915298857606;200,235718939413232;70,93449564804759;219,408190321815482;151,474688851920860;154,42845299664666;303,067943397338;194,329390734664;26,4712444710566;9;3,09269455099106e+06;349;1,02219940265656e+07
31001;Nova Esperan�a do Rio Jandiatuba;20003,9280;NA;AM;NA;1998;ti;6,37274631586942;549,644812599223;0,2305830045837291;17,759391580673462;67,28482637048405;746,334657720066048;547,045095841514922;113,14416834377350;345,298574029443;224,559314584987;25,8815160231157;0;5,10606843948364e+04;8;2,20349871826172e+05
31201;Nove de Janeiro;228777,0999;NA;AM;NA;1997;ti;18,54815971294588;391,468428812814;0,1253703707596490;43,354368817592906;122,43616323749970;79,557146041583721;28,113761064684688;75,31688746132220;275,306554520406;182,194507926898;25,9779510464745;1;4,89473812183380e+05;178;3,87951065940857e+06
31301;Nukini;27263,5212;NA;AC;NA;1991;ti;23,23802391189767;440,764986618186;0,2320139850154052;100,295830586113524;29,16029527419040;734,563863820043139;73,290710712301319;240,83181136080464;297,059075717268;197,591926263791;25,4519864802824;3;7,89570733108521e+04;14;3,37251764678955e+05
31501;Ouro;13572,9696;NA;RR;NA;1982;ti;62,68416227810625;317,825937243475;0,1992377360297394;60,487646711045414;88,38772914720619;72,522916904394179;24,235806783040363;81,27701894787775;193,790502133577;143,216053174890;27,6000782786936;0;1,08830705904961e+03;6;2,71980526447296e+03
31601;Pacaas Novas;279906,3833;NA;RO;NA;1991;ti;67,83127892653961;372,382018652290;0,2075067498841600;18,667237202224719;161,57961954648422;217,795521510807191;73,707262840773296;157,63692034851834;246,682447705551;139,787976251698;26,6401293307390;8;4,87302390232086e+05;217;3,97288235740662e+06
31901;Padre;797,5110;NA;AM;NA;1998;ti;37,70552716936384;371,519566127232;0,1722295965467180;13,467867033822197;19,90685571943011;106,316648210797993;20,399319784981863;34,66860280718122;259,337269374302;188,977619716099;26,9736368996756;0;1,15718235778809e+03;0;0,00000000000000e+00
32201;Panar�;499740,0050;NA;PA,MT;NA;1996;ti;24,35462904983777;354,040426915913;0,6046478685994172;180,868602506406006;140,72112220545748;623,372329636599261;75,101349248255346;349,22283430636105;288,523370159484;177,377525966753;25,9445227932718;7;8,02642896502495e+05;248;3,94565794334412e+06
32601;Paqui�amba;4384,2668;NA;PA;NA;1990;ti;77,43956920078823;359,050935291109;0,4442531519702503;44,241065615699405;20,17315274193174;262,802174159458730;39,675638925461541;107,47418630690802;245,679183596656;186,409138270787;25,5103373754592;0;1,04900335540771e+04;3;7,59712570190430e+04
32602;Paqui�amba;15733,0000;NA;PA;NA;2012;ti;76,32042296988065;353,741174916752;0,3541599034453879;42,817008237369727;22,92491320313000;262,088688584624720;38,575734654410944;99,00170191780464;240,113234848273;185,525982590972;25,5840904517252;4;2,31992404289246e+04;10;2,00020985412598e+05
32801;Paracuhuba;927,5376;NA;AM;NA;1991;ti;33,35986073811849;378,345392862956;0,3408816357453664;15,919213453928627;9,67759164174398;109,064741770426423;12,779153823852541;37,84141604105631;251,934432983398;192,708429972331;26,9719098409017;0;6,50831428527832e+02;0;0,00000000000000e+00
32901;Parakan�;351697,4100;NA;PA;NA;1987;ti;58,57697483548449;357,880916576904;0,4833202046692606;77,272120988488368;57,85172193688214;66,628934082009422;44,138487428469375;169,29199860317684;244,251239965436;157,711593256829;25,8232192687552;0;5,91913349121094e+05;262;4,52166327056885e+06
33001;Paran� do Arauat�;5915,4450;NA;AM;NA;1996;ti;36,44277143478394;350,169599533081;0,1136475900905983;11,235100189844768;15,44756003220876;139,909597396850586;16,020435353120167;20,63190186023712;274,164396286011;181,501463572184;27,0594789981842;0;3,35176546859741e+03;2;1,10154762268066e+04
33101;Parana do Boa Boa;240545,8478;NA;AM;NA;1993;ti;21,42116676584249;503,347620085220;0,1274848789576201;21,422846630135631;49,43854665933488;841,171982095144017;261,042566683114160;79,15758359515928;421,673577606063;250,215137946512;26,0972354436699;0;5,66531689659119e+05;116;2,83110015640259e+06
33201;Parana do Paric�;7866,3200;NA;AM;NA;1993;ti;27,67508370129030;450,852383286206;0,0643815980848870;6,937643210389721;152,77616107997611;688,215414018773345;296,917045479390140;51,40226586185285;299,160124365963;236,608961873980;26,5817323940903;0;6,29103723144531e+03;0;0,00000000000000e+00
33601;Parque do Aripuan�;1603245,9806;NA;MT,RO;NA;1988;ti;27,17100756871674;270,245112911050;0,9607894354798550;183,401160790935847;66,36912091307131;217,544965023797033;55,456923574892265;358,09893114542911;201,403993493041;159,990883878155;24,2238841370560;12;2,24928645942688e+06;669;1,31822905181885e+07
33701;Parque do Tumucumaque;3071067,8764;NA;AP,PA;NA;1968;ti;92,96108149375569;320,396910213585;0,5478709675045794;397,095800440065830;127,80506893196852;441,623419896689029;186,543277324567100;372,83128832005150;260,387985810400;167,411996930954;25,3136529831097;0;7,40978852581406e+06;523;8,48751571722031e+06
33801;Parque do Xingu;2642003,9374;NA;MT,PA;NA;1987;ti;23,45252373661413;284,858042895211;0,3981385701076613;271,991748455297227;295,39477609764265;478,548655086033421;62,815019503782210;320,07720458749276;200,275924399119;151,189234498665;24,9957404501295;13;2,79200476359224e+06;1180;1,32045697070956e+07
33901;Patau�;615,8850;NA;AM;NA;1998;ti;41,00339508056641;374,805126953125;0,1614551365375519;22,350653457641599;39,61210937500000;78,645477294921875;10,714988327026369;37,12345275878906;251,522015380859;193,118759155273;26,9491123199463;0;4,74020862579346e+02;0;0,00000000000000e+00
34101;Paukalirajausu;8400,0000;NA;MT;NA;2001;ti;48,69993664668157;329,561723758013;4,0495753441101465;39,435718194032326;3,99698390181248;395,088571401742797;22,669531088608963;502,33230747320709;218,189645229242;136,117947505071;24,4535328302628;3;1,82447508382797e+03;2;4,95978903770447e+03
34201;Paumari do Cuniua;42828,0481;NA;AM;NA;1992;ti;10,32544649121773;562,812224354910;0,2520043121938089;54,738765014344779;351,43486478435460;315,667333650351736;138,643163823369719;70,77534158431476;338,997770774424;244,199233135774;26,3774308399181;1;8,88708810997009e+04;17;4,03736083984375e+05
34302;Paumari do Lago Manissu�;22970,0651;NA;AM;NA;2003;ti;19,36546310249734;587,794273487036;0,2558000143808605;13,952596257850168;366,80107758010638;325,279836461163939;171,629046822515676;66,08007447615914;319,802731721298;216,494663994093;26,4496007725812;0;4,05442761917114e+04;21;4,27333695983887e+05
34402;Paumari do Lago Marah�;118766,8862;NA;AM;NA;1998;ti;8,24399292965295;458,062062617042;0,0948094334810447;14,974511221351593;195,95762994015664;199,213741279087174;66,220172176645264;86,03229892473280;272,512107976166;208,491798340700;26,1593671392496;4;2,54388886070251e+05;97;2,15849256896973e+06
34501;Paumari do Lago Paric�;15792,1120;NA;AM;NA;1989;ti;11,67106249166089;531,557414210120;0,2293836460845877;27,270760321801948;356,53853731377183;315,053045701610927;151,187770518221612;51,47328798160997;333,441971416621;227,602733168491;26,5145998666453;1;1,87878279800415e+04;6;9,02634773254394e+04
34601;Paumari do Rio Ituxi;7572,4120;NA;AM;NA;1991;ti;11,44969478294031;474,365405182340;0,2491898654417983;8,153715813337866;210,29489454582557;202,839247063024715;25,431687340807560;73,93156364782533;296,212740770027;215,782852856081;26,2691775649341;0;1,37119046325684e+04;4;5,32947326660156e+04
34701;Peneri/Tacaquiri;189870,9641;NA;AM;NA;1992;ti;10,47551768146459;362,889244923640;0,1088887059469942;19,290260652497334;274,57468662581056;199,240169938937214;79,296579335228657;124,33214571973922;286,226974413193;177,841197228470;25,6170138849546;6;4,98576728462219e+05;150;3,97516778831482e+06
34801;Pequizal;9886,8211;NA;MT;NA;1992;ti;14,37024708092213;276,280206680298;0,4686624207727922;41,226886669794723;23,69745892286301;440,104164759318053;18,760667681694031;238,98112535476685;202,791400750478;139,788841406504;25,3261091510455;0;1,15169825038910e+04;11;1,19932314109802e+05
35401;Pinatuba;29564,9382;NA;AM;NA;1996;ti;35,51652538116568;410,258154386964;0,1379352594894182;22,903575666716179;289,92296935359491;317,271236405601371;57,896368329375434;54,71963195519254;283,808880851717;210,182887453875;27,0883900828907;0;6,41142746124268e+04;15;3,75798776245117e+05
35701;Pirah�;346910,5673;NA;AM;NA;1992;ti;27,25319350908880;415,287216979075;0,1857545045375562;55,652449822861307;176,16321192919935;139,634153369354863;83,286890704644051;70,95326970157014;270,294881341664;189,865085166339;26,2552476577019;0;8,23924394039154e+05;245;6,00097100448608e+06
36101;Pirineus de Souza;28212,2716;NA;MT;NA;1984;ti;27,89492618336397;283,481802547679;1,4288914869813358;133,522627886603857;52,33586905984318;286,863642075482517;11,954961327945483;459,25147022920498;185,499425551471;164,427092608284;23,9221632340375;0;1,70308802032471e+03;0;0,00000000000000e+00
36301;Pium;4607,6137;NA;RR;NA;1991;ti;70,82648191452026;294,750091552734;0,1412170344672631;82,608409690856931;112,05181694030762;77,933578300476071;1,544896805286407;97,66310043334960;174,092942428589;149,770188140869;27,3566895484924;0;3,60335122108459e+02;4;2,65502903461456e+03
36401;Ponta da Serra;15597,0625;NA;RR;NA;1982;ti;70,66826586405436;308,821715698242;0,3845712162779334;82,668326009114580;97,11866068522136;90,499244893391918;8,141711421410243;99,11697372436524;176,287725321452;143,449945373535;27,3939764277140;0;1,68163711285591e+03;9;1,21131173610687e+04
36501;Ponte de Pedra;17000,0000;NA;MT;NA;2006;ti;8,62394843782697;248,374854574398;0,6765570448977607;180,690906135403395;95,44977040193518;246,438228062220986;14,426739108805751;380,89888778997926;170,119400647222;163,267613936444;24,1828356762322;0;4,44649150085449e+03;2;1,52980209350586e+04
36801;Porto Praia;4769,8617;NA;AM;NA;1994;ti;32,58796209759183;450,303218417698;0,0778674542541719;2,794781413343218;278,64745076497394;562,302430894639770;441,727261861165346;47,84131908416748;345,427589416504;270,886455112033;26,6749930911594;0;3,48744807434082e+03;0;0,00000000000000e+00
37201;Poyanawa;24499,0885;NA;AC;NA;1993;ti;14,82773216249554;395,328112741893;0,2947518605676530;50,330432157636189;75,82434541710251;684,711033011081327;23,511803934264883;226,54802885813697;321,110561610266;186,435481817652;25,2323718609670;1;5,91652411155701e+04;14;3,26250848388672e+05
37701;Raimund�o;4276,8088;NA;RR;NA;1996;ti;68,74131457010905;326,904472351074;0,1618728917092085;73,248186323377823;88,56446901957194;64,771618313259552;18,489213572608101;101,09884113735625;207,416345808241;157,593281216092;27,3423421647814;0;2,32248049020767e+03;1;1,03496696472168e+04
37901;Raposa Serra do Sol;1747464,7832;NA;RR;NA;1992;ti;93,70888897680288;389,522947304848;2,2093844414914496;158,698466033126977;59,97693893791516;181,504392822155438;32,112693662462398;509,78246318835130;266,710442927043;148,822567734007;24,8523034075939;20;5,65032498891830e+05;825;3,08617489995956e+06
38001;Recreio/S�o F�lix;251,0510;NA;AM;NA;1991;ti;24,47814273834229;368,186508178711;0,3075560331344604;27,954566001892090;23,74041080474854;94,515224456787095;0,496652811765671;23,37465381622314;265,991287231445;188,661575317383;27,0399417877197;0;7,38024253845215e+01;0;0,00000000000000e+00
38201;Rio Apaporis;106960,3377;NA;AM;NA;1996;ti;17,61477022479242;602,617398338173;0,3202033646372873;35,139709925470243;14,76369520942521;1037,669058099899075;369,315349883452996;128,84359900761012;503,451111594080;271,083893663530;25,7267078084184;0;2,43288979331970e+05;27;6,12631169128418e+05
38501;Rio Bi�;1185791,7100;NA;AM;NA;1993;ti;8,96567016072495;563,749491086750;0,1941948204662954;68,905531988918042;181,58908357681270;577,329612624006813;429,217047563182177;115,23511436709092;320,776215807361;220,753329888945;26,0348023343624;1;3,16591566561890e+06;562;1,53258539436340e+07
